piece1,piece2,exactotc_cost,entropicotc_cost
bach-book1-prelude01-cmajor,bach-book2-fugue02-cminor,0.047192856983204,0.0477695709728578
bach-book1-prelude01-cmajor,bach-book2-fugue07-dsharpmajor,0.0334801986969364,0.034576216947906
bach-book1-prelude01-cmajor,bach-book2-prelude02-cminor,0.0400037332858106,0.0404048914317295
bach-book1-prelude01-cmajor,bach-book2-prelude07-dsharpmajor,0.0387626253202843,0.0398152607340157
bach-book1-prelude01-cmajor,bach-book2-prelude12-fminor,0.045113413180787,0.0460866566416363
bach-book1-prelude01-cmajor,bach-bourree-in-e-minor-piano-eminor,0.0483200529238287,0.0497215260434591
bach-book1-prelude01-cmajor,bach-invention2part-no13-aminor,0.056155457938078,0.0567412721923592
bach-book1-prelude01-cmajor,bach-invention2part-no4-dminor,0.0475275553031397,0.0480563089909114
bach-book1-prelude01-cmajor,bach-prelude-in-cm-piano-cmajor,0.0464616670390205,0.0469038670206925
bach-book1-prelude01-cmajor,beethoven-fur-elise-aminor,0.0500753611922956,0.0509234977767658
bach-book1-prelude01-cmajor,beethoven-minuet-in-G-gmajor,0.0376584697483579,0.0392283493219576
bach-book1-prelude01-cmajor,beethoven-moonlight-movement1-csharpminor,0.0378437216941985,0.0401016289803353
bach-book1-prelude01-cmajor,beethoven-piano-sonata-pathetique-2-cminor,0.0443991681844047,0.0454344965019341
bach-book1-prelude01-cmajor,beethoven-symphony7-2-liszt-piano-aminor,0.0450487891290696,0.0468660927642725
bach-book1-prelude01-cmajor,beethoven-symphony9-4-ode-to-joy-piano-solo-dminor,0.0358208065927609,0.0375694501931749
bach-book1-prelude01-cmajor,beethoven-violin-sonata1-1-piano-fminor,0.0478764437221022,0.0483489043071776
bach-book1-prelude01-cmajor,chopin-Waltz-op64-no2-csharpminor,0.0446700283234851,0.0457512272818423
bach-book1-prelude01-cmajor,chopin-etude-op10-no4-csharpminor,0.0518473222288185,0.0521272905002192
bach-book1-prelude01-cmajor,chopin-minute-waltz-csharpmajor,0.0451236388505209,0.0460090815282396
bach-book1-prelude01-cmajor,chopin-nocturne-no20-csharpminor,0.0448063071262926,0.0453653028494623
bach-book1-prelude01-cmajor,chopin-nocturne-op9-no2-dsharpmajor,0.0412824306170097,0.0421595450717412
bach-book1-prelude01-cmajor,chopin-piano-sonata-2-op35-3-funeral-march-asharpminor,0.0413070271284964,0.0419039711879572
bach-book1-prelude01-cmajor,chopin-prelude04-eminor,0.0467174979118336,0.0471926673475295
bach-book1-prelude01-cmajor,chopin-prelude06-bminor,0.0297654034159461,0.0310886822098967
bach-book1-prelude01-cmajor,chopin-prelude07-amajor,0.0423400035011614,0.0432602590679504
bach-book1-prelude01-cmajor,chopin-prelude15-csharpmajor,0.0351734097874992,0.0368094054903354
bach-book1-prelude01-cmajor,chopin-prelude20-cminor,0.0293170615853148,0.0311292358406612
bach-book1-prelude01-cmajor,chopin-waltz-op18-grande-brillante-dsharpmajor,0.0329798130125571,0.035154137129649
bach-book1-prelude01-cmajor,mozart-alla-turca-amajor,0.0416354383654135,0.0430601827528622
bach-book1-prelude01-cmajor,mozart-horn-concerto4-3-rondo-dsharpmajor,0.0280985590064969,0.0299407792252123
bach-book1-prelude01-cmajor,mozart-minuet-and-trio-k1-gmajor,0.0539644773273725,0.0551120126661845
bach-book1-prelude01-cmajor,mozart-minuet-k2-fmajor,0.0379780195676669,0.0386743155142059
bach-book1-prelude01-cmajor,mozart-osterreichische-bundeshymne-dsharpmajor,0.03267806293504,0.033698472227345
bach-book1-prelude01-cmajor,mozart-piano-concerto-21-2-piano-solo-cmajor,0.0450461652309782,0.0452706202121962
bach-book1-prelude01-cmajor,mozart-piano-sonata-k333-movement1-asharpmajor,0.0442731248927762,0.0448036743673348
bach-book1-prelude01-cmajor,mozart-sonata-in-cmajor,0.0480760232718668,0.0496301542097467
bach-book1-prelude01-cmajor,mozart-symphony40-1-piano-solo-gminor,0.043224074586181,0.0439047734000444
bach-book1-prelude01-cmajor,sor-op31-no3-dmajor,0.0388190813263954,0.0404438323798975
bach-book1-prelude01-cmajor,sor-op31-no6-eminor,0.0426843711855142,0.0446447767895705
bach-book1-prelude01-cmajor,sor-op31-no7-emajor,0.0396038259501214,0.0414337041499506
bach-book1-prelude01-cmajor,sor-op32-no3-dmajor,0.0375682943691764,0.0388892257393436
bach-book1-prelude01-cmajor,sor-op35-no1-cmajor,0.0438474894209213,0.0455177514354811
bach-book1-prelude01-cmajor,sor-op35-no2-cmajor,0.0327669148403593,0.0342648818328848
bach-book1-prelude01-cmajor,sor-op60-no1-cmajor,0.0389870529601461,0.0407446296302372
bach-book1-prelude02-cminor,bach-book1-prelude03-csharpmajor,0.0488649010690078,0.0496658124177449
bach-book1-prelude02-cminor,bach-book1-prelude06-dminor,0.0238583954199592,0.0248499799565087
bach-book1-prelude02-cminor,bach-book1-prelude14-fsharpminor,0.029645540253446,0.031282117975835
bach-book1-prelude02-cminor,bach-book1-prelude24-bminor,0.0296188028167685,0.0303122787850067
bach-book1-prelude02-cminor,bach-book2-fugue02-cminor,0.000362208889117219,0.000672082119148904
bach-book1-prelude02-cminor,bach-book2-fugue07-dsharpmajor,0.0126499794141639,0.0135732088025773
bach-book1-prelude02-cminor,bach-book2-prelude02-cminor,3.59201499238444e-05,0.000196891499235897
bach-book1-prelude02-cminor,bach-book2-prelude07-dsharpmajor,0.000148554387335321,0.000208420281630631
bach-book1-prelude02-cminor,bach-book2-prelude12-fminor,0.00308530187489089,0.0038370664524577
bach-book1-prelude02-cminor,bach-bourree-in-e-minor-piano-eminor,0.0281085855154743,0.028525382560175
bach-book1-prelude02-cminor,bach-invention2part-no13-aminor,0.00938124005827878,0.0099503745756825
bach-book1-prelude02-cminor,bach-invention2part-no4-dminor,0.0400026568071211,0.0425534543244491
bach-book1-prelude02-cminor,bach-prelude-in-cm-piano-cmajor,0.0402125579065823,0.0412465017501917
bach-book1-prelude02-cminor,beethoven-fur-elise-aminor,0.0866705974951255,0.0884629296085885
bach-book1-prelude02-cminor,beethoven-minuet-in-G-gmajor,0.0347183276769539,0.0349060199340492
bach-book1-prelude02-cminor,beethoven-moonlight-movement1-csharpminor,0.0324643059683851,0.0327455907929267
bach-book1-prelude02-cminor,beethoven-piano-sonata-pathetique-2-cminor,0.0467752136960693,0.0480021384430438
bach-book1-prelude02-cminor,beethoven-symphony7-2-liszt-piano-aminor,0.0408000287697274,0.0414245456925929
bach-book1-prelude02-cminor,beethoven-symphony9-4-ode-to-joy-piano-solo-dminor,0.0377721970116686,0.0379414376517691
bach-book1-prelude02-cminor,beethoven-violin-sonata1-1-piano-fminor,0.0238451159849881,0.0250101036394594
bach-book1-prelude02-cminor,chopin-Waltz-op64-no2-csharpminor,0.0390000781372721,0.0391660437155915
bach-book1-prelude02-cminor,chopin-etude-op10-no4-csharpminor,0.0274394318520778,0.0341000101681993
bach-book1-prelude02-cminor,chopin-minute-waltz-csharpmajor,0.036145452400743,0.0376768361267628
bach-book1-prelude02-cminor,chopin-nocturne-no20-csharpminor,0.0312238869372024,0.0322298387739832
bach-book1-prelude02-cminor,chopin-nocturne-op9-no2-dsharpmajor,0.00805521044146016,0.00891841950538444
bach-book1-prelude02-cminor,chopin-piano-sonata-2-op35-3-funeral-march-asharpminor,0.02311210206833,0.024541490960056
bach-book1-prelude02-cminor,chopin-prelude04-eminor,0.0351493391647484,0.0353704778111373
bach-book1-prelude02-cminor,chopin-prelude06-bminor,0.0363322406760339,0.0366183989409297
bach-book1-prelude02-cminor,chopin-prelude07-amajor,0.0302926758967607,0.0315270355158102
bach-book1-prelude02-cminor,chopin-prelude15-csharpmajor,0.0324615950975674,0.032671813431419
bach-book1-prelude02-cminor,chopin-prelude20-cminor,0.00391042351177946,0.00411722850617794
bach-book1-prelude02-cminor,chopin-waltz-op18-grande-brillante-dsharpmajor,0.016136988520631,0.0167311810244977
bach-book1-prelude02-cminor,mozart-alla-turca-amajor,0.0261713329830277,0.0269975657291839
bach-book1-prelude02-cminor,mozart-horn-concerto4-3-rondo-dsharpmajor,0.0403986534560718,0.0407730808820347
bach-book1-prelude02-cminor,mozart-minuet-and-trio-k1-gmajor,0.0175434864333421,0.0177579691943563
bach-book1-prelude02-cminor,mozart-minuet-k2-fmajor,0.0329584769859263,0.0336621930826409
bach-book1-prelude02-cminor,mozart-osterreichische-bundeshymne-dsharpmajor,0.0366753684300133,0.0369749871446782
bach-book1-prelude02-cminor,mozart-piano-concerto-21-2-piano-solo-cmajor,4.57547463569891e-05,0.000485313990829349
bach-book1-prelude02-cminor,mozart-piano-sonata-k333-movement1-asharpmajor,0,0
bach-book1-prelude02-cminor,mozart-sonata-in-cmajor,0.0020982962692491,0.0024452659543347
bach-book1-prelude02-cminor,mozart-symphony40-1-piano-solo-gminor,0.00224390640841994,0.00294802885737778
bach-book1-prelude02-cminor,sor-op31-no3-dmajor,0.0392566789012276,0.0395722666834226
bach-book1-prelude02-cminor,sor-op31-no6-eminor,0.0381134418767782,0.0384191166557084
bach-book1-prelude02-cminor,sor-op31-no7-emajor,0.0397415979012128,0.0400776039103887
bach-book1-prelude02-cminor,sor-op32-no3-dmajor,0.0363646169879229,0.0366337374472681
bach-book1-prelude02-cminor,sor-op35-no1-cmajor,0.0442524818833705,0.0443965633647261
bach-book1-prelude02-cminor,sor-op35-no2-cmajor,0.0360075847257646,0.0364423831292427
bach-book1-prelude02-cminor,sor-op60-no1-cmajor,0.0412943616044891,0.0415713558235479
bach-book1-prelude03-csharpmajor,bach-book1-prelude06-dminor,0.036559411443129,0.0375580058636058
bach-book1-prelude03-csharpmajor,bach-book1-prelude14-fsharpminor,0.0334871908147359,0.0343416006080277
bach-book1-prelude03-csharpmajor,bach-book1-prelude24-bminor,0.0314868376345406,0.0324498724638335
bach-book1-prelude03-csharpmajor,bach-book2-fugue02-cminor,0.0557415988313253,0.05612110322552
bach-book1-prelude03-csharpmajor,bach-book2-fugue07-dsharpmajor,0.0474124701053089,0.0483304770759004
bach-book1-prelude03-csharpmajor,bach-book2-prelude02-cminor,0.0548812329446404,0.0556574600814649
bach-book1-prelude03-csharpmajor,bach-book2-prelude07-dsharpmajor,0.0521469290029105,0.0527658697067318
bach-book1-prelude03-csharpmajor,bach-book2-prelude12-fminor,0.0516088139342086,0.0525569935736461
bach-book1-prelude03-csharpmajor,bach-bourree-in-e-minor-piano-eminor,0.0410571361735877,0.0418507942035201
bach-book1-prelude03-csharpmajor,bach-invention2part-no13-aminor,0.0473603920378271,0.0478628865883528
bach-book1-prelude03-csharpmajor,bach-invention2part-no4-dminor,0.0482038141750609,0.0490116774669678
bach-book1-prelude03-csharpmajor,bach-prelude-in-cm-piano-cmajor,0.0444650430962071,0.0448796997189423
bach-book1-prelude03-csharpmajor,beethoven-fur-elise-aminor,0.0385704701958237,0.0391133532535402
bach-book1-prelude03-csharpmajor,beethoven-minuet-in-G-gmajor,0.0450910333458833,0.0456070501872534
bach-book1-prelude03-csharpmajor,beethoven-moonlight-movement1-csharpminor,0.0433399410402873,0.0442998176885174
bach-book1-prelude03-csharpmajor,beethoven-piano-sonata-pathetique-2-cminor,0.0483724046588002,0.0495200770170281
bach-book1-prelude03-csharpmajor,beethoven-symphony7-2-liszt-piano-aminor,0.0448380892459554,0.0457354304061923
bach-book1-prelude03-csharpmajor,beethoven-symphony9-4-ode-to-joy-piano-solo-dminor,0.039356031718038,0.04011587949723
bach-book1-prelude03-csharpmajor,beethoven-violin-sonata1-1-piano-fminor,0.047026269015683,0.0478670965227344
bach-book1-prelude03-csharpmajor,chopin-Waltz-op64-no2-csharpminor,0.0333639807982701,0.0341437529281005
bach-book1-prelude03-csharpmajor,chopin-etude-op10-no4-csharpminor,0.0623686781288312,0.0628088010851086
bach-book1-prelude03-csharpmajor,chopin-minute-waltz-csharpmajor,0.0488151846191241,0.0516219338584499
bach-book1-prelude03-csharpmajor,chopin-nocturne-no20-csharpminor,0.0448326591750897,0.0477566399665726
bach-book1-prelude03-csharpmajor,chopin-nocturne-op9-no2-dsharpmajor,0.056648146524911,0.0572357772439467
bach-book1-prelude03-csharpmajor,chopin-piano-sonata-2-op35-3-funeral-march-asharpminor,0.0272992621235934,0.0304165408086835
bach-book1-prelude03-csharpmajor,chopin-prelude04-eminor,0.0382644107828112,0.0387803436923229
bach-book1-prelude03-csharpmajor,chopin-prelude06-bminor,0.0384351125328935,0.0392180629466301
bach-book1-prelude03-csharpmajor,chopin-prelude07-amajor,0.0381853378188162,0.0385869015957528
bach-book1-prelude03-csharpmajor,chopin-prelude15-csharpmajor,0.0313113692111631,0.0318816610308879
bach-book1-prelude03-csharpmajor,chopin-prelude20-cminor,0.0481210992326525,0.0489960778108226
bach-book1-prelude03-csharpmajor,chopin-waltz-op18-grande-brillante-dsharpmajor,0.0474717832896016,0.0482632283154068
bach-book1-prelude03-csharpmajor,mozart-alla-turca-amajor,0.0353504356472903,0.0360831227798282
bach-book1-prelude03-csharpmajor,mozart-horn-concerto4-3-rondo-dsharpmajor,0.0403305191868271,0.0413191668354231
bach-book1-prelude03-csharpmajor,mozart-minuet-and-trio-k1-gmajor,0.0436003907124411,0.0440613299013696
bach-book1-prelude03-csharpmajor,mozart-minuet-k2-fmajor,0.0443741104956279,0.0450916717393319
bach-book1-prelude03-csharpmajor,mozart-osterreichische-bundeshymne-dsharpmajor,0.045237343289414,0.0457832070694079
bach-book1-prelude03-csharpmajor,mozart-piano-concerto-21-2-piano-solo-cmajor,0.050264927683785,0.0510470667077661
bach-book1-prelude03-csharpmajor,mozart-piano-sonata-k333-movement1-asharpmajor,0.0520437040212454,0.0542594484034536
bach-book1-prelude03-csharpmajor,mozart-sonata-in-cmajor,0.0452181901364841,0.0459998309707214
bach-book1-prelude03-csharpmajor,mozart-symphony40-1-piano-solo-gminor,0.0509574195103951,0.0521587861568036
bach-book1-prelude03-csharpmajor,sor-op31-no3-dmajor,0.0399889397319209,0.0406188600844268
bach-book1-prelude03-csharpmajor,sor-op31-no6-eminor,0.0339941209261573,0.0345954532160551
bach-book1-prelude03-csharpmajor,sor-op31-no7-emajor,0.0384191461542431,0.0389372661179795
bach-book1-prelude03-csharpmajor,sor-op32-no3-dmajor,0.0442798204632458,0.0448393776429869
bach-book1-prelude03-csharpmajor,sor-op35-no1-cmajor,0.041550241477821,0.0421018777817508
bach-book1-prelude03-csharpmajor,sor-op35-no2-cmajor,0.0428590648891155,0.0437598880014257
bach-book1-prelude03-csharpmajor,sor-op60-no1-cmajor,0.0433981422980298,0.0442588694612666
bach-book1-prelude06-dminor,bach-book1-prelude14-fsharpminor,0.0328769939334075,0.0347076138183011
bach-book1-prelude06-dminor,bach-book1-prelude24-bminor,0.0216332822633049,0.0226051391937655
bach-book1-prelude06-dminor,bach-book2-fugue02-cminor,0.0315779447638891,0.0336183944598211
bach-book1-prelude06-dminor,bach-book2-fugue07-dsharpmajor,0.0275310801892063,0.0284508456928926
bach-book1-prelude06-dminor,bach-book2-prelude02-cminor,0.0226097469339977,0.0233008961388412
bach-book1-prelude06-dminor,bach-book2-prelude07-dsharpmajor,0.0271104104948063,0.0294460681233582
bach-book1-prelude06-dminor,bach-book2-prelude12-fminor,0.0203214108515159,0.021185724953692
bach-book1-prelude06-dminor,bach-bourree-in-e-minor-piano-eminor,0.0337362694960219,0.034686570676659
bach-book1-prelude06-dminor,bach-invention2part-no13-aminor,0.0367151093106698,0.0417192309956691
bach-book1-prelude06-dminor,bach-invention2part-no4-dminor,0.0281390271908541,0.0293005286634154
bach-book1-prelude06-dminor,bach-prelude-in-cm-piano-cmajor,0.026185986984465,0.0302143924135165
bach-book1-prelude06-dminor,beethoven-fur-elise-aminor,0.057792117059994,0.0785056781724377
bach-book1-prelude06-dminor,beethoven-minuet-in-G-gmajor,0.0314559938426654,0.0319626610824651
bach-book1-prelude06-dminor,beethoven-moonlight-movement1-csharpminor,0.0273559370636105,0.0288317356930934
bach-book1-prelude06-dminor,beethoven-piano-sonata-pathetique-2-cminor,0.0407370127654609,0.0415566644195413
bach-book1-prelude06-dminor,beethoven-symphony7-2-liszt-piano-aminor,0.0751581002785871,0.0780138258846258
bach-book1-prelude06-dminor,beethoven-symphony9-4-ode-to-joy-piano-solo-dminor,0.0367216983252336,0.0376394255177008
bach-book1-prelude06-dminor,beethoven-violin-sonata1-1-piano-fminor,0.0409394921477711,0.0450433975742328
bach-book1-prelude06-dminor,chopin-Waltz-op64-no2-csharpminor,0.0375784381152413,0.0382558830695293
bach-book1-prelude06-dminor,chopin-etude-op10-no4-csharpminor,0.0221538106795146,0.0225058027326207
bach-book1-prelude06-dminor,chopin-minute-waltz-csharpmajor,0.0318379027529027,0.0328611597310226
bach-book1-prelude06-dminor,chopin-nocturne-no20-csharpminor,0.0297047389773562,0.0307065559584022
bach-book1-prelude06-dminor,chopin-nocturne-op9-no2-dsharpmajor,0.0226965480844946,0.023972680977322
bach-book1-prelude06-dminor,chopin-piano-sonata-2-op35-3-funeral-march-asharpminor,0.0276097397070683,0.028395803120783
bach-book1-prelude06-dminor,chopin-prelude04-eminor,0.0395536546520488,0.0399695966143986
bach-book1-prelude06-dminor,chopin-prelude06-bminor,0.0352237772374552,0.0361072724017712
bach-book1-prelude06-dminor,chopin-prelude07-amajor,0.0440843120686183,0.0448704698285956
bach-book1-prelude06-dminor,chopin-prelude15-csharpmajor,0.0302898824337007,0.0316037821248272
bach-book1-prelude06-dminor,chopin-prelude20-cminor,0.0285460026341592,0.0293239971135914
bach-book1-prelude06-dminor,chopin-waltz-op18-grande-brillante-dsharpmajor,0.0247713829236163,0.0267482526094957
bach-book1-prelude06-dminor,mozart-alla-turca-amajor,0.038423585375751,0.0394566229841992
bach-book1-prelude06-dminor,mozart-horn-concerto4-3-rondo-dsharpmajor,0.0328416651987715,0.0342421081106356
bach-book1-prelude06-dminor,mozart-minuet-and-trio-k1-gmajor,0.0451545117701047,0.0466591389067114
bach-book1-prelude06-dminor,mozart-minuet-k2-fmajor,0.0363123551474651,0.0372784501220898
bach-book1-prelude06-dminor,mozart-osterreichische-bundeshymne-dsharpmajor,0.0333302967008664,0.034238656361571
bach-book1-prelude06-dminor,mozart-piano-concerto-21-2-piano-solo-cmajor,0.0157039621390881,0.0171174464367397
bach-book1-prelude06-dminor,mozart-piano-sonata-k333-movement1-asharpmajor,0.0163152014576732,0.0172090873389988
bach-book1-prelude06-dminor,mozart-sonata-in-cmajor,0.0350986764422703,0.038698698234467
bach-book1-prelude06-dminor,mozart-symphony40-1-piano-solo-gminor,0.00218637308931476,0.00279100730616008
bach-book1-prelude06-dminor,sor-op31-no3-dmajor,0.0348199656698417,0.0361100348460521
bach-book1-prelude06-dminor,sor-op31-no6-eminor,0.0370987282667808,0.0383373813735985
bach-book1-prelude06-dminor,sor-op31-no7-emajor,0.0384155401112074,0.0394884671915063
bach-book1-prelude06-dminor,sor-op32-no3-dmajor,0.0434830737076407,0.0446587908005763
bach-book1-prelude06-dminor,sor-op35-no1-cmajor,0.0439118405175722,0.0449181932035707
bach-book1-prelude06-dminor,sor-op35-no2-cmajor,0.0419477112638235,0.043383900059219
bach-book1-prelude06-dminor,sor-op60-no1-cmajor,0.0426969233004313,0.0439507167104331
bach-book1-prelude14-fsharpminor,bach-book1-prelude24-bminor,0.00906463513346107,0.0118829950142856
bach-book1-prelude14-fsharpminor,bach-book2-fugue02-cminor,0.0377409958601249,0.0387629304950337
bach-book1-prelude14-fsharpminor,bach-book2-fugue07-dsharpmajor,0.0363412676349007,0.0367857498138759
bach-book1-prelude14-fsharpminor,bach-book2-prelude02-cminor,0.0312042337133949,0.0316378387785999
bach-book1-prelude14-fsharpminor,bach-book2-prelude07-dsharpmajor,0.0429959529445733,0.0436235780242945
bach-book1-prelude14-fsharpminor,bach-book2-prelude12-fminor,0.0255083052395201,0.0257037468532924
bach-book1-prelude14-fsharpminor,bach-bourree-in-e-minor-piano-eminor,0.0352839248460945,0.0356697456462559
bach-book1-prelude14-fsharpminor,bach-invention2part-no13-aminor,0.0284111630322686,0.028855074729516
bach-book1-prelude14-fsharpminor,bach-invention2part-no4-dminor,0.038228239730874,0.0388275406888885
bach-book1-prelude14-fsharpminor,bach-prelude-in-cm-piano-cmajor,0.0362401030058757,0.0366094354750179
bach-book1-prelude14-fsharpminor,beethoven-fur-elise-aminor,0.0305854565443493,0.0310640047444429
bach-book1-prelude14-fsharpminor,beethoven-minuet-in-G-gmajor,0.037725505449137,0.0380429595729156
bach-book1-prelude14-fsharpminor,beethoven-moonlight-movement1-csharpminor,0.0116975667780066,0.0123598710222346
bach-book1-prelude14-fsharpminor,beethoven-piano-sonata-pathetique-2-cminor,0.0370138158261391,0.0373537808426266
bach-book1-prelude14-fsharpminor,beethoven-symphony7-2-liszt-piano-aminor,0.00718585228191633,0.0076441251773186
bach-book1-prelude14-fsharpminor,beethoven-symphony9-4-ode-to-joy-piano-solo-dminor,0.039681451339991,0.0400589793182672
bach-book1-prelude14-fsharpminor,beethoven-violin-sonata1-1-piano-fminor,0.0094091241688828,0.0107476380232785
bach-book1-prelude14-fsharpminor,chopin-Waltz-op64-no2-csharpminor,0.0624513189231925,0.0629298339554838
bach-book1-prelude14-fsharpminor,chopin-etude-op10-no4-csharpminor,0.00193050008957481,0.00228865914662411
bach-book1-prelude14-fsharpminor,chopin-minute-waltz-csharpmajor,0.0388400571175049,0.0394342303218417
bach-book1-prelude14-fsharpminor,chopin-nocturne-no20-csharpminor,0.00677339862733297,0.00768818556508397
bach-book1-prelude14-fsharpminor,chopin-nocturne-op9-no2-dsharpmajor,0.0337013377574443,0.0343351374598165
bach-book1-prelude14-fsharpminor,chopin-piano-sonata-2-op35-3-funeral-march-asharpminor,0.0402961512764005,0.0417750350585045
bach-book1-prelude14-fsharpminor,chopin-prelude04-eminor,0.0320485279596645,0.0322641882998717
bach-book1-prelude14-fsharpminor,chopin-prelude06-bminor,0.0386993374868163,0.0392765135590235
bach-book1-prelude14-fsharpminor,chopin-prelude07-amajor,0.030499545654797,0.0308562412614584
bach-book1-prelude14-fsharpminor,chopin-prelude15-csharpmajor,0.146245166035749,0.14693548610299
bach-book1-prelude14-fsharpminor,chopin-prelude20-cminor,0.0377151111632113,0.0382971597224554
bach-book1-prelude14-fsharpminor,chopin-waltz-op18-grande-brillante-dsharpmajor,0.0417760331100215,0.042577051767162
bach-book1-prelude14-fsharpminor,mozart-alla-turca-amajor,0.0285559717316363,0.0290697460019849
bach-book1-prelude14-fsharpminor,mozart-horn-concerto4-3-rondo-dsharpmajor,0.0402299171935629,0.0407747810047058
bach-book1-prelude14-fsharpminor,mozart-minuet-and-trio-k1-gmajor,0.0311998373659027,0.0316740688445993
bach-book1-prelude14-fsharpminor,mozart-minuet-k2-fmajor,0.0375681956546717,0.0381994359504323
bach-book1-prelude14-fsharpminor,mozart-osterreichische-bundeshymne-dsharpmajor,0.0367870536478295,0.0373572138443326
bach-book1-prelude14-fsharpminor,mozart-piano-concerto-21-2-piano-solo-cmajor,0.0348884424908612,0.0360370915167051
bach-book1-prelude14-fsharpminor,mozart-piano-sonata-k333-movement1-asharpmajor,0.0365929226466099,0.0368884358575414
bach-book1-prelude14-fsharpminor,mozart-sonata-in-cmajor,0.0371639518363215,0.0379698400071288
bach-book1-prelude14-fsharpminor,mozart-symphony40-1-piano-solo-gminor,0.033255385598569,0.0334916218745272
bach-book1-prelude14-fsharpminor,sor-op31-no3-dmajor,0.0419576905120502,0.0425833907430424
bach-book1-prelude14-fsharpminor,sor-op31-no6-eminor,0.0330149783000348,0.0338859139385436
bach-book1-prelude14-fsharpminor,sor-op31-no7-emajor,0.0372848070556671,0.0377194808430511
bach-book1-prelude14-fsharpminor,sor-op32-no3-dmajor,0.0451857173255242,0.0460221382834277
bach-book1-prelude14-fsharpminor,sor-op35-no1-cmajor,0.0350860133781917,0.0357437440803006
bach-book1-prelude14-fsharpminor,sor-op35-no2-cmajor,0.0392499754523185,0.0399594813365219
bach-book1-prelude14-fsharpminor,sor-op60-no1-cmajor,0.0438669075242801,0.0444792864281883
bach-book1-prelude24-bminor,bach-book2-fugue02-cminor,0.0186875060163873,0.0206327038235966
bach-book1-prelude24-bminor,bach-book2-fugue07-dsharpmajor,0.0286773163236327,0.02933238804582
bach-book1-prelude24-bminor,bach-book2-prelude02-cminor,0.029342159778925,0.0298357294526471
bach-book1-prelude24-bminor,bach-book2-prelude07-dsharpmajor,0.025977392651137,0.0267955356644012
bach-book1-prelude24-bminor,bach-book2-prelude12-fminor,0.0295290132126684,0.0302474662610703
bach-book1-prelude24-bminor,bach-bourree-in-e-minor-piano-eminor,0.0274458119747024,0.0280067018863079
bach-book1-prelude24-bminor,bach-invention2part-no13-aminor,0.0248891882864868,0.0260132935741067
bach-book1-prelude24-bminor,bach-invention2part-no4-dminor,0.0279952984675035,0.0292240827122897
bach-book1-prelude24-bminor,bach-prelude-in-cm-piano-cmajor,0.0391503015982161,0.0397685575089592
bach-book1-prelude24-bminor,beethoven-fur-elise-aminor,0.0314170609842487,0.0320344031524938
bach-book1-prelude24-bminor,beethoven-minuet-in-G-gmajor,0.0341608790992764,0.0346671988167068
bach-book1-prelude24-bminor,beethoven-moonlight-movement1-csharpminor,0.0224946131657845,0.0229083327684012
bach-book1-prelude24-bminor,beethoven-piano-sonata-pathetique-2-cminor,0.0284647300723059,0.0293740392920564
bach-book1-prelude24-bminor,beethoven-symphony7-2-liszt-piano-aminor,0.0297237662852634,0.0311114108195817
bach-book1-prelude24-bminor,beethoven-symphony9-4-ode-to-joy-piano-solo-dminor,0.044186455058383,0.0447939515160747
bach-book1-prelude24-bminor,beethoven-violin-sonata1-1-piano-fminor,0.0160804824959364,0.0258373736807495
bach-book1-prelude24-bminor,chopin-Waltz-op64-no2-csharpminor,0.043277059585538,0.0442880118215662
bach-book1-prelude24-bminor,chopin-etude-op10-no4-csharpminor,0.00145104993429526,0.00215756365300794
bach-book1-prelude24-bminor,chopin-minute-waltz-csharpmajor,0.0318706163322338,0.0323160544578248
bach-book1-prelude24-bminor,chopin-nocturne-no20-csharpminor,0.0300617644088808,0.0311406291277942
bach-book1-prelude24-bminor,chopin-nocturne-op9-no2-dsharpmajor,0.0280322895874566,0.0285933755347354
bach-book1-prelude24-bminor,chopin-piano-sonata-2-op35-3-funeral-march-asharpminor,0.031968497261293,0.0326337478272955
bach-book1-prelude24-bminor,chopin-prelude04-eminor,0.0325053810010891,0.0335725251879397
bach-book1-prelude24-bminor,chopin-prelude06-bminor,0.0468499999773127,0.0475823492860091
bach-book1-prelude24-bminor,chopin-prelude07-amajor,0.0312222528731969,0.0315484421634038
bach-book1-prelude24-bminor,chopin-prelude15-csharpmajor,0.202963808963545,0.203948693262904
bach-book1-prelude24-bminor,chopin-prelude20-cminor,0.036095672004291,0.0367557052831055
bach-book1-prelude24-bminor,chopin-waltz-op18-grande-brillante-dsharpmajor,0.0405674028771283,0.0417552843825727
bach-book1-prelude24-bminor,mozart-alla-turca-amajor,0.026885485427232,0.0273407225911821
bach-book1-prelude24-bminor,mozart-horn-concerto4-3-rondo-dsharpmajor,0.0402870048893816,0.0408433954928967
bach-book1-prelude24-bminor,mozart-minuet-and-trio-k1-gmajor,0.0405069846775874,0.0410623268887755
bach-book1-prelude24-bminor,mozart-minuet-k2-fmajor,0.0369347933127414,0.037301683285546
bach-book1-prelude24-bminor,mozart-osterreichische-bundeshymne-dsharpmajor,0.0371151516427499,0.0378605086318282
bach-book1-prelude24-bminor,mozart-piano-concerto-21-2-piano-solo-cmajor,0.032818902505367,0.0333830541342244
bach-book1-prelude24-bminor,mozart-piano-sonata-k333-movement1-asharpmajor,0.0287644102932993,0.029390873615782
bach-book1-prelude24-bminor,mozart-sonata-in-cmajor,0.0345018979054408,0.0350972524209195
